0 0 0
0.230137 0.0833333 3.72097e-43
0.460274 0.166667 -1.63073e-24
0.690411 0.25 -6.48635e-16
0.920548 0.333333 -4.86511e-12
1.15068 0.416667 -3.7225e-10
1.38082 0.5 -3.97355e-09
1.61096 0.583333 -2.15019e-08
1.8411 0.666667 -8.50837e-08
2.07123 0.75 -2.76394e-07
2.30137 0.833333 -7.78301e-07
2.53151 0.916667 -1.95738e-06
2.76164 1 -4.47271e-06
2.99178 1.08333 -9.35756e-06
3.22192 1.16667 -1.78694e-05
3.45205 1.25 -3.12984e-05
3.68219 1.33333 -5.24094e-05
3.91233 1.41667 -8.20188e-05
4.14247 1.5 -0.000114786
4.3726 1.58333 -0.000124216
4.60274 1.66667 -5.21731e-05
4.83288 1.75 -3.39997e-05
5.06301 1.83333 -4.54953e-05
5.29315 1.91667 -6.00689e-05
5.52329 2 -6.87713e-05
5.75342 2.08333 -4.02339e-05
5.98356 2.16667 -2.04857e-05
6.2137 2.25 -2.56321e-05
6.44384 2.33333 -3.16216e-05
6.67397 2.41667 -2.76424e-05
6.90411 2.5 -1.34215e-05
7.13425 2.58333 -1.23647e-05
7.36438 2.66667 -1.47885e-05
7.59452 2.75 -1.58745e-05
7.82466 2.83333 -8.71709e-06
8.05479 2.91667 -6.47649e-06
8.28493 3 -8.31324e-06
8.51507 3.08333 -1.04955e-05
8.74521 3.16667 -5.33277e-06
8.97534 3.25 -3.93071e-06
9.20548 3.33333 -5.97252e-06
9.43562 3.41667 -7.08212e-06
9.66575 3.5 -3.13022e-06
9.89589 3.58333 -2.93457e-06
10.126 3.66667 -4.49551e-06
10.3562 3.75 -4.49133e-06
10.5863 3.83333 -1.89841e-06
10.8164 3.91667 -2.23904e-06
11.0466 4 -3.3434e-06
11.2767 4.08333 -2.52321e-06
11.5068 4.16667 -1.21198e-06
11.737 4.25 -1.69447e-06
11.9671 4.33333 -2.30277e-06
12.1973 4.41667 -1.22728e-06
12.4274 4.5 -8.31189e-07
12.6575 4.58333 -1.2582e-06
12.8877 4.66667 -1.30292e-06
13.1178 4.75 -5.60308e-07
13.3479 4.83333 -5.95989e-07
13.5781 4.91667 -8.42175e-07
13.8082 5 -5.2496e-07
14.0384 5.08333 -3.0025e-07
14.2685 5.16667 -4.21934e-07
14.4986 5.25 -3.89311e-07
14.7288 5.33333 -1.77419e-07
14.9589 5.41667 -1.98432e-07
15.189 5.5 -2.28129e-07
15.4192 5.58333 -1.11852e-07
15.6493 5.66667 -9.23153e-08
15.8795 5.75 -1.16168e-07
16.1096 5.83333 -6.63567e-08
16.3397 5.91667 -4.33543e-08
16.5699 6 -5.43269e-08
16.8 6.08333 -3.43433e-08
17.0301 6.16667 -2.02368e-08
17.2603 6.25 -2.50112e-08
17.4904 6.33333 -1.68426e-08
17.7205 6.41667 -9.24223e-09
17.9507 6.5 -1.12943e-08
18.1808 6.58333 -8.00842e-09
18.411 6.66667 -4.18954e-09
18.6411 6.75 -4.96933e-09
18.8712 6.83333 -3.54317e-09
19.1014 6.91667 -1.85181e-09
19.3315 7 -2.18921e-09
19.5616 7.08333 -1.55125e-09
19.7918 7.16667 -8.04867e-10
20.0219 7.25 -9.5274e-10
20.2521 7.33333 -6.66256e-10
20.4822 7.41667 -3.48234e-10
20.7123 7.5 -4.08275e-10
20.9425 7.58333 -2.72756e-10
21.1726 7.66667 -1.48201e-10
21.4027 7.75 -1.75342e-10
21.6329 7.83333 -1.11756e-10
21.863 7.91667 -6.27679e-11
22.0932 8 -7.40537e-11
22.3233 8.08333 -4.4555e-11
22.5534 8.16667 -2.65903e-11
22.7836 8.25 -3.08839e-11
23.0137 8.33333 -1.7227e-11
23.2438 8.41667 -1.12206e-11
23.474 8.5 -1.28266e-11
23.7041 8.58333 -6.68044e-12
23.9342 8.66667 -4.73568e-12
24.1644 8.75 -5.19631e-12
24.3945 8.83333 -2.52623e-12
24.6247 8.91667 -2.00609e-12
24.8548 9 -2.08628e-12
25.0849 9.08333 -9.5622e-13
25.3151 9.16667 -8.49337e-13
25.5452 9.25 -8.18043e-13
25.7753 9.33333 -3.63332e-13
26.0055 9.41667 -3.61085e-13
26.2356 9.5 -3.70502e-13
26.4658 9.58333 -1.68337e-13
26.6959 9.66667 -1.54681e-13
26.926 9.75 -1.43184e-13
27.1562 9.83333 -6.64798e-14
27.3863 9.91667 -7.6109e-14
27.6164 10 -6.87104e-14
27.8466 10.0833 -2.77469e-14
28.0767 10.1667 -3.29787e-14
28.3068 10.25 -5.12151e-14
28.537 10.3333 -4.51883e-14
28.7671 10.4167 -1.53472e-14
28.9973 10.5 -2.13843e-14
29.2274 10.5833 -2.2206e-14
29.4575 10.6667 -4.06736e-14
29.6877 10.75 -1.27977e-14
29.9178 10.8333 -3.21179e-15
30.1479 10.9167 -1.61064e-14
30.3781 11 -1.22877e-14
30.6082 11.0833 -1.47862e-14
30.8384 11.1667 -3.81891e-15
31.0685 11.25 -4.24341e-15
31.2986 11.3333 -6.75138e-15
31.5288 11.4167 -1.14048e-14
31.7589 11.5 -6.0573e-15
31.989 11.5833 -1.18056e-15
32.2192 11.6667 -4.29503e-15
32.4493 11.75 -4.11814e-15
32.6795 11.8333 -7.72493e-15
32.9096 11.9167 -2.20558e-15
33.1397 12 -1.70991e-15
33.3699 12.0833 -3.45914e-15
33.6 12.1667 -3.98554e-15
33.8301 12.25 -4.71683e-15
34.0603 12.3333 -6.39073e-16
34.2904 12.4167 -1.55054e-15
34.5205 12.5 -2.23438e-15
34.7507 12.5833 -5.40949e-15
34.9808 12.6667 -1.92585e-15
35.211 12.75 -4.05451e-16
35.4411 12.8333 -2.36815e-15
35.6712 12.9167 -1.94566e-15
35.9014 13 -4.89894e-15
36.1315 13.0833 -9.04881e-16
36.3616 13.1667 -8.33713e-16
36.5918 13.25 -2.30045e-15
36.8219 13.3333 -3.55259e-15
37.0521 13.4167 -2.6837e-15
37.2822 13.5 -4.06741e-16
37.5123 13.5833 -1.43696e-15
37.7425 13.6667 -1.53277e-15
37.9726 13.75 -4.83139e-15
38.2027 13.8333 -1.01643e-15
38.4329 13.9167 -1.73307e-16
38.663 14 -2.08712e-15
38.8932 14.0833 -1.44694e-15
39.1233 14.1667 -3.78457e-15
39.3534 14.25 -3.24874e-16
39.5836 14.3333 -4.48842e-16
39.8137 14.4167 -1.85818e-15
40.0438 14.5 -3.43062e-15
40.274 14.5833 -1.81706e-15
40.5041 14.6667 -2.42656e-16
40.7342 14.75 -1.43702e-15
40.9644 14.8333 -1.05964e-15
41.1945 14.9167 -4.49804e-15
41.4247 15 -4.26178e-16
41.6548 15.0833 -1.13207e-16
41.8849 15.1667 -2.03164e-15
42.1151 15.25 -1.51381e-15
42.3452 15.3333 -3.19466e-15
42.5753 15.4167 -1.93805e-16
42.8055 15.5 -4.70439e-16
43.0356 15.5833 -1.61052e-15
43.2658 15.6667 -3.49046e-15
43.4959 15.75 -1.21137e-15
43.726 15.8333 -8.63969e-17
43.9562 15.9167 -1.44065e-15
44.1863 16 -8.19671e-16
44.4164 16.0833 -4.31345e-15
44.6466 16.1667 -4.16895e-16
44.8767 16.25 -1.10006e-16
45.1068 16.3333 -1.97824e-15
45.337 16.4167 -1.52265e-15
45.5671 16.5 -2.7384e-15
45.7973 16.5833 -1.17963e-16
46.0274 16.6667 -4.59951e-16
46.2575 16.75 -1.39524e-15
46.4877 16.8333 -3.56637e-15
46.7178 16.9167 -1.01836e-15
46.9479 17 -1.40168e-16
47.1781 17.0833 -1.51173e-15
47.4082 17.1667 -5.25768e-16
47.6384 17.25 -1.7622e-15
47.8685 17.3333 -1.45775e-16
48.0986 17.4167 -1.30254e-16
48.3288 17.5 -1.9965e-15
48.5589 17.5833 -1.58369e-15
48.789 17.6667 -2.36253e-15
49.0192 17.75 -1.70414e-16
49.2493 17.8333 -4.97597e-16
49.4795 17.9167 -1.16973e-15
49.7096 18 -3.87575e-15
49.9397 18.0833 -8.87868e-16
50.1699 18.1667 -1.35395e-16
50.4 18.25 -1.60337e-15
50.6301 18.3333 -5.57164e-16
50.8603 18.4167 -1.51982e-15
51.0904 18.5 -3.23954e-16
51.3205 18.5833 -2.69487e-16
51.5507 18.6667 -1.96854e-15
51.7808 18.75 -1.6688e-15
52.011 18.8333 -2.19255e-15
52.2411 18.9167 -1.6797e-16
52.4712 19 -5.50078e-16
52.7014 19.0833 -1.18441e-15
52.9315 19.1667 -4.03039e-15
53.1616 19.25 -7.7713e-16
53.3918 19.3333 -2.14021e-16
53.6219 19.4167 -1.67889e-15
53.8521 19.5 -4.17943e-16
54.0822 19.5833 -4.07196e-15
54.3123 19.6667 -1.4235e-16
54.5425 19.75 -1.35072e-16
54.7726 19.8333 -1.97071e-15
55.0027 19.9167 -1.80974e-15
55.2329 20 -1.86612e-15
55.463 20.0833 -2.48061e-16
55.6932 20.1667 -6.72093e-16
55.9233 20.25 -1.03957e-15
56.1534 20.3333 -4.18635e-15
56.3836 20.4167 -5.22188e-16
56.6137 20.5 -4.62992e-17
56.8438 20.5833 -1.74243e-15
57.074 20.6667 -4.50135e-16
57.3041 20.75 -3.81094e-15
57.5342 20.8333 -1.18619e-16
57.7644 20.9167 -1.69627e-16
57.9945 21 -1.87509e-15
58.2247 21.0833 -1.80599e-15
58.4548 21.1667 -1.56676e-15
58.6849 21.25 -1.28555e-16
58.9151 21.3333 -6.69218e-16
59.1452 21.4167 -9.56722e-16
59.3753 21.5 -4.27945e-15
59.6055 21.5833 -5.67109e-16
59.8356 21.6667 -1.11456e-16
60.0658 21.75 -1.82367e-15
60.2959 21.8333 -2.04628e-16
60.526 21.9167 -3.82279e-15
60.7562 22 -1.80269e-16
60.9863 22.0833 -1.30625e-16
61.2164 22.1667 -1.96279e-15
61.4466 22.25 -2.04246e-15
61.6767 22.3333 -1.54975e-15
61.9068 22.4167 -1.22023e-16
62.137 22.5 -6.13021e-16
62.3671 22.5833 -6.78481e-16
62.5973 22.6667 -4.40335e-15
62.8274 22.75 -3.03806e-16
63.0575 22.8333 -1.25135e-16
63.2877 22.9167 -1.90558e-15
63.5178 23 -4.01888e-16
63.7479 23.0833 -3.89169e-15
63.9781 23.1667 -1.42126e-16
64.2082 23.25 -1.45031e-16
64.4384 23.3333 -1.86241e-15
64.6685 23.4167 -1.93723e-15
64.8986 23.5 -1.293e-15
65.1288 23.5833 -1.11853e-16
