0 0 0
0.204932 0.0166667 -2.7485e-62
0.409863 0.0333333 -4.61344e-32
0.614795 0.05 -1.27136e-18
0.819726 0.0666667 -7.45875e-12
1.02466 0.0833333 -6.47266e-09
1.22959 0.1 -1.8008e-08
1.43452 0.116667 -9.05831e-10
1.63945 0.133333 -2.43088e-12
1.84438 0.15 -5.18727e-15
2.04932 0.166667 -2.0187e-15
2.25425 0.183333 -8.7961e-16
2.45918 0.2 -3.7498e-16
2.66411 0.216667 -1.57706e-16
2.86904 0.233333 -6.55964e-17
3.07397 0.25 -2.70679e-17
3.2789 0.266667 -1.11407e-17
3.48384 0.283333 -4.56997e-18
3.68877 0.3 -1.87599e-18
3.8937 0.316667 -7.71932e-19
4.09863 0.333333 -3.18193e-19
4.30356 0.35 -1.32183e-19
4.50849 0.366667 -5.51202e-20
4.71342 0.383333 -2.31382e-20
4.91836 0.4 -9.8219e-21
5.12329 0.416667 -4.18472e-21
5.32822 0.433333 -1.80344e-21
5.53315 0.45 -7.86814e-22
5.73808 0.466667 -3.44261e-22
5.94301 0.483333 -1.52923e-22
6.14795 0.5 -6.88622e-23
6.35288 0.516667 -3.10246e-23
6.55781 0.533333 -1.42129e-23
6.76274 0.55 -6.62465e-24
6.96767 0.566667 -3.07711e-24
7.1726 0.583333 -1.44947e-24
7.37753 0.6 -6.99547e-25
7.58247 0.616667 -3.36666e-25
7.7874 0.633333 -1.62119e-25
7.99233 0.65 -8.05395e-26
8.19726 0.666667 -4.05087e-26
8.40219 0.683333 -2.00604e-26
8.60712 0.7 -1.0052e-26
8.81205 0.716667 -5.23932e-27
9.01699 0.733333 -2.73932e-27
9.22192 0.75 -1.39604e-27
9.42685 0.766667 -7.21652e-28
9.63178 0.783333 -3.91657e-28
9.83671 0.8 -2.14384e-28
10.0416 0.816667 -1.13387e-28
10.2466 0.833333 -5.93964e-29
10.4515 0.85 -3.27548e-29
10.6564 0.866667 -1.88806e-29
10.8614 0.883333 -1.06592e-29
11.0663 0.9 -5.73842e-30
11.2712 0.916667 -3.08727e-30
11.4762 0.933333 -1.77481e-30
11.6811 0.95 -1.07661e-30
11.886 0.966667 -6.40826e-31
12.091 0.983333 -3.58867e-31
12.2959 1 -1.94319e-31
12.5008 1.01667 -1.10001e-31
12.7058 1.03333 -6.80562e-32
12.9107 1.05 -4.38078e-32
13.1156 1.06667 -2.71505e-32
13.3205 1.08333 -1.56248e-32
13.5255 1.1 -8.55148e-33
13.7304 1.11667 -4.79995e-33
13.9353 1.13333 -2.97105e-33
14.1403 1.15 -2.00802e-33
14.3452 1.16667 -1.36829e-33
14.5501 1.18333 -8.797e-34
14.7551 1.2 -5.2006e-34
14.96 1.21667 -2.87133e-34
15.1649 1.23333 -1.57662e-34
15.3699 1.25 -9.42802e-35
15.5748 1.26667 -6.38172e-35
15.7797 1.28333 -4.66431e-35
15.9847 1.3 -3.40379e-35
16.1896 1.31667 -2.33846e-35
16.3945 1.33333 -1.47572e-35
16.5995 1.35 -8.57859e-36
16.8044 1.36667 -4.65635e-36
17.0093 1.38333 -2.43621e-36
17.2142 1.4 -1.45636e-36
17.4192 1.41667 -1.10436e-36
17.6241 1.43333 -1.69833e-36
17.829 1.45 -4.49321e-36
18.034 1.46667 7.39283e-36
18.2389 1.48333 1.88363e-34
18.4438 1.5 1.46353e-33
18.6488 1.51667 1.08352e-32
18.8537 1.53333 7.65237e-32
19.0586 1.55 5.1601e-31
19.2636 1.56667 3.32504e-30
19.4685 1.58333 2.04915e-29
19.6734 1.6 1.20877e-28
19.8784 1.61667 6.83045e-28
20.0833 1.63333 3.70023e-27
20.2882 1.65 1.92314e-26
20.4932 1.66667 9.59661e-26
20.6981 1.68333 4.60115e-25
20.903 1.7 2.12113e-24
21.1079 1.71667 9.40853e-24
21.3129 1.73333 4.0182e-23
21.5178 1.75 1.65344e-22
21.7227 1.76667 6.55972e-22
21.9277 1.78333 2.51076e-21
22.1326 1.8 9.2775e-21
22.3375 1.81667 3.31162e-20
22.5425 1.83333 1.14264e-19
22.7474 1.85 3.8134e-19
22.9523 1.86667 1.23173e-18
23.1573 1.88333 3.85292e-18
23.3622 1.9 1.16789e-17
23.5671 1.91667 3.43251e-17
23.7721 1.93333 9.78784e-17
23.977 1.95 2.70948e-16
24.1819 1.96667 7.2857e-16
24.3868 1.98333 1.90415e-15
24.5918 2 4.8399e-15
24.7967 2.01667 1.19711e-14
25.0016 2.03333 2.88304e-14
25.2066 2.05 6.76465e-14
25.4115 2.06667 1.5473e-13
25.6164 2.08333 3.45222e-13
25.8214 2.1 7.51743e-13
26.0263 2.11667 1.59862e-12
26.2312 2.13333 3.32188e-12
26.4362 2.15 6.74901e-12
26.6411 2.16667 1.34143e-11
26.846 2.18333 2.60991e-11
27.051 2.2 4.97353e-11
27.2559 2.21667 9.28837e-11
27.4608 2.23333 1.70099e-10
27.6658 2.25 3.05637e-10
27.8707 2.26667 5.39136e-10
28.0756 2.28333 9.34176e-10
28.2805 2.3 1.5909e-09
28.4855 2.31667 2.66432e-09
28.6904 2.33333 4.39035e-09
28.8953 2.35 7.12232e-09
29.1003 2.36667 1.13812e-08
29.3052 2.38333 1.79239e-08
29.5101 2.4 2.78346e-08
29.7151 2.41667 4.2645e-08
29.92 2.43333 6.44917e-08
30.1249 2.45 9.63185e-08
30.3299 2.46667 1.42134e-07
30.5348 2.48333 2.07335e-07
30.7397 2.5 2.99117e-07
30.9447 2.51667 4.26969e-07
31.1496 2.53333 6.03299e-07
31.3545 2.55 8.44181e-07
31.5595 2.56667 1.17027e-06
31.7644 2.58333 1.6079e-06
31.9693 2.6 2.1904e-06
32.1742 2.61667 2.95969e-06
32.3792 2.63333 3.9681e-06
32.5841 2.65 5.28065e-06
32.789 2.66667 6.97761e-06
32.994 2.68333 9.15761e-06
33.1989 2.7 1.19413e-05
33.4038 2.71667 1.54754e-05
33.6088 2.73333 1.9938e-05
33.8137 2.75 2.55442e-05
34.0186 2.76667 3.25526e-05
34.2236 2.78333 4.12739e-05
34.4285 2.8 5.20794e-05
34.6334 2.81667 6.54121e-05
34.8384 2.83333 8.17991e-05
35.0433 2.85 0.000101866
35.2482 2.86667 0.000126354
35.4532 2.88333 0.000156139
35.6581 2.9 0.000192255
35.863 2.91667 0.000235918
36.0679 2.93333 0.00028856
36.2729 2.95 0.000351862
36.4778 2.96667 0.000427793
36.6827 2.98333 0.00051866
36.8877 3 0.000627162
37.0926 3.01667 0.000756448
37.2975 3.03333 0.000910194
37.5025 3.05 0.00109268
37.7074 3.06667 0.00130891
37.9123 3.08333 0.00156465
38.1173 3.1 0.00186666
38.3222 3.11667 0.00222275
38.5271 3.13333 0.00264196
38.7321 3.15 0.00313478
38.937 3.16667 0.00371331
39.1419 3.18333 0.00439156
39.3468 3.2 0.00518563
39.5518 3.21667 0.00611409
39.7567 3.23333 0.00719825
39.9616 3.25 0.00846255
