0 0 1.38504
0.204932 0.0166667 1.38504
0.409863 0.0333333 1.38504
0.614795 0.05 1.38504
0.819726 0.0666667 1.38504
1.02466 0.0833333 1.38504
1.22959 0.1 1.38506
1.43452 0.116667 1.38521
1.63945 0.133333 1.38541
1.84438 0.15 1.38567
2.04932 0.166667 1.38599
2.25425 0.183333 1.38632
2.45918 0.2 1.38667
2.66411 0.216667 1.38702
2.86904 0.233333 1.38737
3.07397 0.25 1.38771
3.2789 0.266667 1.38804
3.48384 0.283333 1.38837
3.68877 0.3 1.38868
3.8937 0.316667 1.38898
4.09863 0.333333 1.38928
4.30356 0.35 1.38956
4.50849 0.366667 1.38983
4.71342 0.383333 1.39008
4.91836 0.4 1.39033
5.12329 0.416667 1.39056
5.32822 0.433333 1.39079
5.53315 0.45 1.391
5.73808 0.466667 1.3912
5.94301 0.483333 1.3914
6.14795 0.5 1.39158
6.35288 0.516667 1.39175
6.55781 0.533333 1.39192
6.76274 0.55 1.39208
6.96767 0.566667 1.39223
7.1726 0.583333 1.39237
7.37753 0.6 1.3925
7.58247 0.616667 1.39263
7.7874 0.633333 1.39275
7.99233 0.65 1.39286
8.19726 0.666667 1.39297
8.40219 0.683333 1.39307
8.60712 0.7 1.39316
8.81205 0.716667 1.39325
9.01699 0.733333 1.39333
9.22192 0.75 1.39341
9.42685 0.766667 1.39348
9.63178 0.783333 1.39355
9.83671 0.8 1.39361
10.0416 0.816667 1.39367
10.2466 0.833333 1.39372
10.4515 0.85 1.39377
10.6564 0.866667 1.39381
10.8614 0.883333 1.39386
11.0663 0.9 1.39389
11.2712 0.916667 1.39392
11.4762 0.933333 1.39395
11.6811 0.95 1.39397
11.886 0.966667 1.394
12.091 0.983333 1.39401
12.2959 1 1.39402
12.5008 1.01667 1.39403
12.7058 1.03333 1.39404
12.9107 1.05 1.39404
13.1156 1.06667 1.39403
13.3205 1.08333 1.39403
13.5255 1.1 1.39401
13.7304 1.11667 1.394
13.9353 1.13333 1.39398
14.1403 1.15 1.39395
14.3452 1.16667 1.39392
14.5501 1.18333 1.39389
14.7551 1.2 1.39385
14.96 1.21667 1.39381
15.1649 1.23333 1.39376
15.3699 1.25 1.3937
15.5748 1.26667 1.39364
15.7797 1.28333 1.39358
15.9847 1.3 1.3935
16.1896 1.31667 1.39342
16.3945 1.33333 1.39334
16.5995 1.35 1.39324
16.8044 1.36667 1.39314
17.0093 1.38333 1.39303
17.2142 1.4 1.39291
17.4192 1.41667 1.39278
17.6241 1.43333 1.39264
17.829 1.45 1.39249
18.034 1.46667 1.39233
18.2389 1.48333 1.39216
18.4438 1.5 1.39198
18.6488 1.51667 1.39178
18.8537 1.53333 1.39157
19.0586 1.55 1.39135
19.2636 1.56667 1.39111
19.4685 1.58333 1.39085
19.6734 1.6 1.39057
19.8784 1.61667 1.39028
20.0833 1.63333 1.38997
20.2882 1.65 1.38963
20.4932 1.66667 1.38928
20.6981 1.68333 1.3889
20.903 1.7 1.3885
21.1079 1.71667 1.38807
21.3129 1.73333 1.38761
21.5178 1.75 1.38713
21.7227 1.76667 1.38661
21.9277 1.78333 1.38607
22.1326 1.8 1.38549
22.3375 1.81667 1.38487
22.5425 1.83333 1.38422
22.7474 1.85 1.38353
22.9523 1.86667 1.38279
23.1573 1.88333 1.38202
23.3622 1.9 1.3812
23.5671 1.91667 1.38033
23.7721 1.93333 1.37942
23.977 1.95 1.37845
24.1819 1.96667 1.37744
24.3868 1.98333 1.37637
24.5918 2 1.37524
24.7967 2.01667 1.37406
25.0016 2.03333 1.37282
25.2066 2.05 1.37151
25.4115 2.06667 1.37015
25.6164 2.08333 1.36872
25.8214 2.1 1.36724
26.0263 2.11667 1.36568
26.2312 2.13333 1.36406
26.4362 2.15 1.36238
26.6411 2.16667 1.36063
26.846 2.18333 1.35882
27.051 2.2 1.35695
27.2559 2.21667 1.35501
27.4608 2.23333 1.35301
27.6658 2.25 1.35095
27.8707 2.26667 1.34884
28.0756 2.28333 1.34667
28.2805 2.3 1.34445
28.4855 2.31667 1.34218
28.6904 2.33333 1.33986
28.8953 2.35 1.33751
29.1003 2.36667 1.33511
29.3052 2.38333 1.33269
29.5101 2.4 1.33023
29.7151 2.41667 1.32776
29.92 2.43333 1.32526
30.1249 2.45 1.32275
30.3299 2.46667 1.32023
30.5348 2.48333 1.31771
30.7397 2.5 1.31519
30.9447 2.51667 1.31268
31.1496 2.53333 1.31017
31.3545 2.55 1.30769
31.5595 2.56667 1.30522
31.7644 2.58333 1.30278
31.9693 2.6 1.30036
32.1742 2.61667 1.29798
32.3792 2.63333 1.29563
32.5841 2.65 1.29333
32.789 2.66667 1.29106
32.994 2.68333 1.28884
33.1989 2.7 1.28667
33.4038 2.71667 1.28455
33.6088 2.73333 1.28248
33.8137 2.75 1.28046
34.0186 2.76667 1.27849
34.2236 2.78333 1.27658
34.4285 2.8 1.27473
34.6334 2.81667 1.27293
34.8384 2.83333 1.27119
35.0433 2.85 1.2695
35.2482 2.86667 1.26787
35.4532 2.88333 1.2663
35.6581 2.9 1.26479
35.863 2.91667 1.26333
36.0679 2.93333 1.26192
36.2729 2.95 1.26057
36.4778 2.96667 1.25927
36.6827 2.98333 1.25802
36.8877 3 1.25683
37.0926 3.01667 1.25568
37.2975 3.03333 1.25458
37.5025 3.05 1.25353
37.7074 3.06667 1.25253
37.9123 3.08333 1.25157
38.1173 3.1 1.25065
38.3222 3.11667 1.24978
38.5271 3.13333 1.24895
38.7321 3.15 1.24816
38.937 3.16667 1.2474
39.1419 3.18333 1.24669
